ICAO,PHASE,RANGE,DATE,MVTS_VALID,MVTS_NA,TOT_ASMA,TOT_REF,TOT_ADD_TIME,TOT_ASMA_SUPPLIED,TOT_UNIMP_SUPPLIED,TOT_ADD_SUPPLIED
SBBR,ARR,C100,2025-07-30,175,42,4316.1,3841.2633333333333,474.8366666666667,4316.1,3815.346666666667,500.75333333333333
SBBR,ARR,C40,2025-07-30,176,41,2596.3333333333335,2312.5466666666666,283.7866666666667,2596.3333333333335,2280.7966666666666,315.5366666666667
SBBR,ARR,C100,2025-07-31,184,35,4557.133333333333,4049.9933333333333,507.13999999999993,4557.133333333333,4005.4,551.7333333333333
SBBR,ARR,C40,2025-07-31,180,39,2690.5,2350.153333333333,340.3466666666667,2690.5,2309.8166666666666,380.68333333333334
SBBR,ARR,C100,2025-08-01,186,43,4624.45,4087.8566666666666,536.5933333333334,4624.45,4050.2033333333334,574.2466666666667
SBBR,ARR,C40,2025-08-01,187,42,2704.616666666667,2419.233333333333,285.3833333333333,2704.616666666667,2384.633333333333,319.98333333333335
SBBR,ARR,C100,2025-08-02,152,36,3870.3333333333335,3353.5333333333333,516.8,3870.3333333333335,3319.57,550.7633333333333
SBBR,ARR,C40,2025-08-02,146,42,2249.2,1907.3799999999999,341.82000000000005,2249.2,1882.5933333333332,366.6066666666667
SBBR,ARR,C100,2025-08-03,166,29,4245.566666666667,3702.3633333333332,543.2033333333334,4245.566666666667,3648.5466666666666,597.02
SBBR,ARR,C40,2025-08-03,160,35,2512.95,2125.1566666666668,387.79333333333335,2512.95,2090.7266666666665,422.22333333333336
SBBR,ARR,C100,2025-08-04,166,65,4069.233333333333,3634.42,434.81333333333333,4069.233333333333,3605.1833333333334,464.05
SBBR,ARR,C40,2025-08-04,174,57,2589.633333333333,2281.64,307.99333333333334,2589.633333333333,2239.08,350.55333333333334
SBBR,ARR,C100,2025-08-05,190,77,4819.933333333333,4210.296666666667,609.6366666666667,4819.933333333333,4129.483333333334,690.45
SBBR,ARR,C40,2025-08-05,190,77,2835.2,2470.11,365.09,2835.2,2413.8866666666668,421.31333333333333
SBBR,ARR,C100,2025-08-06,183,81,4659.116666666667,4030.82,628.2966666666666,4659.116666666667,3981.963333333333,677.1533333333333
SBBR,ARR,C40,2025-08-06,182,82,2798.5,2389.4,409.09999999999997,2798.5,2335.5533333333333,462.94666666666666
SBBR,ARR,C100,2025-08-07,176,86,4573.25,3887.41,685.84,4573.25,3794.2033333333334,779.0466666666666
SBBR,ARR,C40,2025-08-07,198,64,3143.3166666666666,2580.1833333333334,563.1333333333333,3143.3166666666666,2515.096666666667,628.22
SBBR,ARR,C100,2025-08-08,162,78,4051.9,3574.1133333333332,477.7866666666667,4051.9,3524.8366666666666,527.0633333333334
SBBR,ARR,C40,2025-08-08,175,65,2611.9333333333334,2314.12,297.81333333333333,2611.9333333333334,2266.7799999999997,345.1533333333333
SBBR,ARR,C100,2025-08-09,138,47,3292.4,2975.81,316.59,3292.4,2941.0033333333336,351.39666666666665
SBBR,ARR,C40,2025-08-09,127,58,1803,1635.09,167.91000000000003,1803,1615.0633333333333,187.93666666666667
SBBR,ARR,C100,2025-08-10,134,50,3323.4166666666665,2875.3,448.1166666666667,3323.4166666666665,2854.08,469.33666666666664
SBBR,ARR,C40,2025-08-10,143,41,2154.8166666666666,1840.1033333333332,314.71333333333337,2154.8166666666666,1821.5933333333332,333.22333333333336
SBBR,ARR,C100,2025-08-11,194,46,5022.433333333333,4212.9766666666665,809.4566666666667,5022.433333333333,4136.496666666667,885.9366666666667
SBBR,ARR,C40,2025-08-11,203,37,3191.6,2644.7999999999997,546.8000000000001,3191.6,2591.7566666666667,599.8433333333334
SBBR,ARR,C100,2025-08-12,199,57,5223.083333333333,4336.16,886.9233333333333,5223.083333333333,4270.906666666667,952.1766666666666
SBBR,ARR,C40,2025-08-12,201,55,3174.266666666667,2665.503333333333,508.7633333333334,3174.266666666667,2588.2433333333333,553.0733333333334
SBBR,ARR,C100,2025-08-13,198,53,5031.45,4337.23,694.22,5031.45,4292.153333333334,739.2966666666666
SBBR,ARR,C40,2025-08-13,216,35,3362.9,2844.68,518.22,3362.9,2797.4933333333333,565.4066666666666
SBBR,ARR,C100,2025-08-14,152,98,3749.2833333333333,3351.05,398.23333333333335,3749.2833333333333,3315.5433333333335,433.74
SBBR,ARR,C40,2025-08-14,179,71,2655.4333333333334,2388.383333333333,267.05,2655.4333333333334,2351.7966666666666,303.63666666666666
SBBR,ARR,C100,2025-08-15,106,123,2737.1666666666665,2345.9766666666665,391.19,2737.1666666666665,2315.3166666666666,421.85
SBBR,ARR,C40,2025-08-15,110,119,1850.45,1441.1466666666668,409.3033333333333,1850.45,1412.6633333333334,437.7866666666667
SBBR,ARR,C100,2025-08-16,63,131,1533.8166666666666,1365.0133333333333,168.8033333333333,1533.8166666666666,1369.2433333333333,164.57333333333332
SBBR,ARR,C40,2025-08-16,65,129,953.1,843.3933333333333,109.70666666666666,953.1,834.6566666666666,118.44333333333333
SBBR,ARR,C100,2025-08-17,2,186,42.81666666666666,40.91666666666667,1.8999999999999986,42.81666666666666,41.08333333333333,1.7333333333333332
SBBR,ARR,C40,2025-08-17,6,182,87.63333333333333,75.76666666666667,11.866666666666665,87.63333333333333,75.05,12.583333333333334
SBBR,ARR,C100,2025-08-18,0,239,0,0,0,0,0,0
SBBR,ARR,C40,2025-08-18,0,239,0,0,0,0,0,0
SBBR,ARR,C100,2025-08-19,40,212,954.1333333333333,870.4966666666667,83.63666666666666,954.1333333333333,849.7633333333333,104.37
SBBR,ARR,C40,2025-08-19,44,208,587.1666666666666,553.4533333333334,33.713333333333324,587.1666666666666,542.7833333333333,44.38333333333333
SBBR,ARR,C100,2025-08-20,115,120,2969.5333333333333,2556.536666666667,412.99666666666667,2969.5333333333333,2504.923333333333,464.61
SBBR,ARR,C40,2025-08-20,115,120,1798.15,1490.3866666666668,307.7633333333333,1798.15,1449.4166666666665,348.73333333333335
SBBR,ARR,C100,2025-08-21,207,48,5212.4,4525.946666666667,686.4533333333334,5212.4,4493.086666666667,719.3133333333334
SBBR,ARR,C40,2025-08-21,209,46,3213.1666666666665,2691.8533333333335,521.3133333333333,3213.1666666666665,2644.0566666666664,569.11
SBBR,ARR,C100,2025-08-22,185,47,4510.45,4065.0066666666667,445.4433333333333,4510.45,4006.1266666666666,504.3233333333333
SBBR,ARR,C40,2025-08-22,192,40,2815.0833333333335,2468.83,346.25333333333333,2815.0833333333335,2427.39,387.6933333333333
SBBR,ARR,C100,2025-08-23,159,35,3753.266666666667,3488.2633333333333,265.00333333333333,3753.266666666667,3452.8133333333335,300.4533333333333
SBBR,ARR,C40,2025-08-23,166,28,2369.65,2163.07,206.57999999999998,2369.65,2123.9266666666667,245.72333333333333
SBBR,ARR,C100,2025-08-24,164,41,3939.633333333333,3638.266666666667,301.3666666666667,3939.633333333333,3609.2000000000003,330.43333333333334
SBBR,ARR,C40,2025-08-24,179,26,2598.7166666666667,2363.12,235.59666666666666,2598.7166666666667,2326.67,272.0466666666667
SBBR,ARR,C100,2025-08-25,213,40,5221.683333333333,4680.546666666667,541.1366666666667,5221.683333333333,4631.33,590.3533333333334
SBBR,ARR,C40,2025-08-25,216,37,3063.2666666666664,2796.02,267.24666666666667,3063.2666666666664,2753.43,309.83666666666664
SBBR,ARR,C100,2025-08-26,216,41,5402.716666666666,4729.746666666667,672.9699999999999,5402.716666666666,4665.0233333333335,737.6933333333334
SBBR,ARR,C40,2025-08-26,226,31,3391.866666666667,2895.3966666666665,496.46999999999997,3391.866666666667,2841.88,549.9866666666667
SBBR,ARR,C100,2025-08-27,213,39,5410.333333333333,4713.346666666666,696.9866666666667,5410.333333333333,4634.683333333333,775.65
SBBR,ARR,C40,2025-08-27,228,24,3485.1833333333334,2963.36,521.8233333333334,3485.1833333333334,2902.2266666666665,582.9566666666667
SBBR,ARR,C100,2025-08-28,191,30,4806.8,4217.836666666667,588.9633333333334,4806.8,4163.546666666667,643.2533333333333
SBBR,ARR,C40,2025-08-28,194,27,2877.6,2542.9933333333333,334.6066666666667,2877.6,2494.403333333333,383.19666666666666
SBBR,ARR,C100,2025-08-29,206,41,5140.883333333333,4529.596666666666,611.2866666666666,5140.883333333333,4485.333333333333,655.55
SBBR,ARR,C40,2025-08-29,223,24,3368.4,2893.4933333333333,474.9066666666667,3368.4,2844.2166666666667,524.1833333333333
SBBR,ARR,C100,2025-08-30,159,34,3974.35,3507.43,466.91999999999996,3974.35,3464.15,510.2
SBBR,ARR,C40,2025-08-30,166,27,2500.616666666667,2176.17,324.44666666666666,2500.616666666667,2142.733333333333,357.8833333333333
SBBR,ARR,C100,2025-08-31,158,31,3881.2,3469.12,412.08000000000004,3881.2,3449.8233333333333,431.37666666666667
SBBR,ARR,C40,2025-08-31,165,24,2469.016666666667,2146.3333333333335,322.68333333333334,2469.016666666667,2113.3933333333334,355.62333333333333
SBBR,ARR,C100,2025-09-01,193,40,4729.2,4233.74,495.46,4729.2,4188.946666666667,540.2533333333333
SBBR,ARR,C40,2025-09-01,199,34,2879.8,2580.193333333333,299.6066666666666,2879.8,2535.2033333333334,344.5966666666667
SBBR,ARR,C100,2025-09-02,199,56,4990.666666666667,4393.373333333333,597.2933333333334,4990.666666666667,4314.913333333333,675.7533333333333
SBBR,ARR,C40,2025-09-02,215,40,3312.9333333333334,2808.73,504.2033333333334,3312.9333333333334,2738.523333333333,574.41
SBBR,ARR,C100,2025-09-03,202,47,5139.716666666666,4424.07,715.6466666666666,5139.716666666666,4386.3133333333335,753.4033333333333
SBBR,ARR,C40,2025-09-03,218,31,3443.3,2826.866666666667,616.4333333333333,3443.3,2770.9866666666667,672.3133333333333
SBBR,ARR,C100,2025-09-04,192,55,4782.2,4188.473333333333,593.7266666666667,4782.2,4163.266666666666,618.9333333333333
SBBR,ARR,C40,2025-09-04,198,49,3031.3333333333335,2569.9466666666667,461.38666666666666,3031.3333333333335,2531.8633333333332,499.47
SBBR,ARR,C100,2025-09-05,115,115,2675.733333333333,2487.77,187.9633333333333,2675.733333333333,2475.8566666666666,199.87666666666667
SBBR,ARR,C40,2025-09-05,113,117,1585.3833333333334,1437.0166666666667,148.36666666666667,1585.3833333333334,1413.1499999999999,172.23333333333335
SBBR,ARR,C100,2025-09-06,0,189,0,0,0,0,0,0
SBBR,ARR,C40,2025-09-06,0,189,0,0,0,0,0,0
SBBR,ARR,C100,2025-09-07,0,203,0,0,0,0,0,0
SBBR,ARR,C40,2025-09-07,0,203,0,0,0,0,0,0
SBBR,ARR,C100,2025-09-08,91,140,2161.516666666667,2006.2166666666667,155.29999999999998,2161.516666666667,1996.9666666666667,164.55
SBBR,ARR,C40,2025-09-08,108,123,1629.15,1434.1399999999999,195.01000000000002,1629.15,1414.54,214.61
SBBR,ARR,C100,2025-09-09,198,42,4861.083333333333,4324.1,536.9833333333333,4861.083333333333,4256.07,605.0133333333333
SBBR,ARR,C40,2025-09-09,209,31,3101.733333333333,2726.4533333333334,375.28000000000003,3101.733333333333,2665.883333333333,435.85
SBBR,ARR,C100,2025-09-10,217,46,5277.8,4762.973333333333,514.8266666666666,5277.8,4695.956666666667,581.8433333333334
SBBR,ARR,C40,2025-09-10,219,44,3123.1833333333334,2813.2166666666667,309.9666666666667,3123.1833333333334,2761.18,362.00333333333333
SBBR,ARR,C100,2025-09-11,187,47,4541.5,4126.85,414.65,4541.5,4078.576666666667,462.92333333333335
SBBR,ARR,C40,2025-09-11,196,38,2787.133333333333,2536.616666666667,250.51666666666665,2787.133333333333,2498.1566666666668,288.9766666666667
SBBR,ARR,C100,2025-09-12,196,46,4844.283333333334,4285.52,558.7633333333333,4844.283333333334,4230.43,613.8533333333334
SBBR,ARR,C40,2025-09-12,208,34,3095.65,2718.2166666666667,377.4333333333334,3095.65,2666.0166666666664,429.6333333333333
SBBR,ARR,C100,2025-09-13,150,51,3726.5166666666664,3280.2166666666667,446.29999999999995,3726.5166666666664,3249.92,476.59666666666664
SBBR,ARR,C40,2025-09-13,158,43,2226.8166666666666,2030.3633333333332,196.45333333333332,2226.8166666666666,2000.7733333333333,226.04333333333332
SBBR,ARR,C100,2025-09-14,162,58,4068.133333333333,3539.0866666666666,529.0466666666667,4068.133333333333,3508.0833333333335,560.05
SBBR,ARR,C40,2025-09-14,176,44,2650.5,2258.0033333333336,392.49666666666667,2650.5,2218.5833333333335,431.9166666666667
SBBR,ARR,C100,2025-09-15,171,58,4133.566666666667,3743.7666666666664,389.8,4133.566666666667,3716.6466666666665,416.92
SBBR,ARR,C40,2025-09-15,156,73,2260.6833333333334,2009,251.6833333333333,2260.6833333333334,1972.2333333333333,288.45
SBBR,ARR,C100,2025-09-16,81,175,1929.1833333333334,1772.9633333333334,156.22,1929.1833333333334,1750.0833333333333,179.1
SBBR,ARR,C40,2025-09-16,82,174,1162.8833333333334,1055.5233333333333,107.35999999999999,1162.8833333333334,1035.45,127.43333333333334
SBBR,ARR,C100,2025-09-17,207,39,5292.433333333333,4553.13,739.3033333333333,5292.433333333333,4485.33,807.1033333333334
SBBR,ARR,C40,2025-09-17,205,41,3169.883333333333,2647.9533333333334,521.93,3169.883333333333,2598.2666666666664,571.6166666666667
SBBR,ARR,C100,2025-09-18,192,66,5005.75,4224.866666666667,780.8833333333333,5005.75,4181.916666666667,823.8333333333334
SBBR,ARR,C40,2025-09-18,198,60,3036.1833333333334,2568.76,467.42333333333335,3036.1833333333334,2521.3733333333334,514.81
SBBR,ARR,C100,2025-09-19,198,53,5036.116666666667,4328.8966666666665,707.22,5036.116666666667,4280.953333333333,755.1633333333333
SBBR,ARR,C40,2025-09-19,200,51,3094.9166666666665,2581.5533333333333,513.3633333333333,3094.9166666666665,2533.5066666666667,561.41
SBBR,ARR,C100,2025-09-20,152,37,3632.95,3317.29,315.66,3632.95,3304.846666666667,328.10333333333335
SBBR,ARR,C40,2025-09-20,150,39,2179.233333333333,1951.19,228.04333333333332,2179.233333333333,1930.37,248.86333333333334
SBBR,ARR,C100,2025-09-21,171,39,4134.733333333334,3739.47,395.2633333333333,4134.733333333334,3682.9133333333334,451.82
SBBR,ARR,C40,2025-09-21,179,31,2587.5833333333335,2321.5133333333333,266.07000000000005,2587.5833333333335,2284.72,302.86333333333334
SBBR,ARR,C100,2025-09-22,184,49,4770.566666666667,3998.9733333333334,771.5933333333334,4770.566666666667,3950.8766666666666,819.69
SBBR,ARR,C40,2025-09-22,182,51,2904.9,2413.35,491.55000000000007,2904.9,2367.0333333333333,537.8666666666667
SBBR,ARR,C100,2025-09-23,199,48,5060.466666666666,4330.693333333334,729.7733333333333,5060.466666666666,4274.223333333333,786.2433333333333
SBBR,ARR,C40,2025-09-23,199,48,3035.1666666666665,2553.19,481.9766666666667,3035.1666666666665,2508.9333333333334,526.2333333333333
SBBR,ARR,C100,2025-09-24,199,44,5472.966666666666,4340.073333333334,1132.8933333333332,5472.966666666666,4299.0633333333335,1173.9033333333334
SBBR,ARR,C40,2025-09-24,204,39,3484.0666666666666,2625.71,858.3566666666667,3484.0666666666666,2584.9866666666667,899.08
SBBR,ARR,C100,2025-09-25,195,58,5183.683333333333,4311.996666666667,871.6866666666666,5183.683333333333,4241.423333333333,942.26
SBBR,ARR,C40,2025-09-25,188,65,2957.383333333333,2474.0133333333333,483.37,2957.383333333333,2425.57,531.8133333333333
SBBR,ARR,C100,2025-09-26,179,39,4682.283333333334,3904.0433333333335,778.24,4682.283333333334,3891.633333333333,790.65
SBBR,ARR,C40,2025-09-26,185,33,2999.883333333333,2370.8133333333335,629.0699999999999,2999.883333333333,2337.9466666666667,661.9366666666667
SBBR,ARR,C100,2025-09-27,150,30,3787.1,3281.713333333333,505.38666666666666,3787.1,3257.9666666666667,529.1333333333333
SBBR,ARR,C40,2025-09-27,155,25,2377.883333333333,2005.6233333333332,372.26,2377.883333333333,1978.7266666666667,399.15666666666664
SBBR,ARR,C100,2025-09-28,159,36,4252,3451.5233333333335,800.4766666666667,4252,3434.0333333333333,817.9666666666667
SBBR,ARR,C40,2025-09-28,165,30,2805.6833333333334,2107.59,698.0933333333334,2805.6833333333334,2082.5866666666666,723.0966666666667
SBBR,ARR,C100,2025-09-29,189,72,4850.516666666666,4162.336666666667,688.18,4850.516666666666,4093.463333333333,757.0533333333333
SBBR,ARR,C40,2025-09-29,198,63,3087.0833333333335,2567.9066666666668,519.1766666666666,3087.0833333333335,2495.096666666667,568.6033333333334
SBBR,ARR,C100,2025-09-30,181,52,4615.966666666666,3945.556666666667,670.41,4615.966666666666,3905.0266666666666,710.94
SBBR,ARR,C40,2025-09-30,182,51,2856.6666666666665,2336.366666666667,520.3,2856.6666666666665,2291.9,564.7666666666667
SBBR,ARR,C100,2025-10-01,190,55,4933.416666666667,4173.913333333333,759.5033333333333,4933.416666666667,4136.656666666667,796.76
SBBR,ARR,C40,2025-10-01,193,52,3092.45,2484.826666666667,607.6233333333333,3092.45,2446.023333333333,646.4266666666666
SBBR,ARR,C100,2025-10-02,194,41,4818.466666666666,4240.39,578.0766666666667,4818.466666666666,4208.953333333333,609.5133333333333
SBBR,ARR,C40,2025-10-02,198,37,2941.1,2574.33,366.77,2941.1,2530.0133333333333,411.08666666666664
SBBR,ARR,C100,2025-10-03,186,53,4620.183333333333,4081.43,538.7533333333333,4620.183333333333,4028.47,591.7133333333334
SBBR,ARR,C40,2025-10-03,181,58,2640.75,2313.44,327.31,2640.75,2272.5299999999997,368.22
SBBR,ARR,C100,2025-10-04,148,35,3484.85,3202.14,282.71,3484.85,3191.7233333333334,293.12666666666667
SBBR,ARR,C40,2025-10-04,144,39,2051.9666666666667,1855.43,196.53666666666666,2051.9666666666667,1829.09,222.87666666666667
SBBR,ARR,C100,2025-10-05,156,35,3750.5833333333335,3424.46,326.12333333333333,3750.5833333333335,3410.3533333333335,340.23
SBBR,ARR,C40,2025-10-05,161,30,2342.4333333333334,2098.133333333333,244.3,2342.4333333333334,2069.7033333333334,272.73
SBBR,ARR,C100,2025-10-06,190,37,4626.55,4161.746666666667,464.8033333333333,4626.55,4117.0233333333335,509.52666666666664
SBBR,ARR,C40,2025-10-06,188,39,2785.5,2446.266666666667,339.23333333333335,2785.5,2402.8,382.7
SBBR,ARR,C100,2025-10-07,205,47,4853.15,4486.173333333333,366.9766666666667,4853.15,4450.043333333333,403.1066666666667
SBBR,ARR,C40,2025-10-07,208,44,2962.2833333333333,2694.1566666666668,268.12666666666667,2962.2833333333333,2652.57,309.7133333333333
SBBR,ARR,C100,2025-10-08,186,38,4536.966666666666,4091.9566666666665,445.00999999999993,4536.966666666666,4040.3133333333335,496.65333333333336
SBBR,ARR,C40,2025-10-08,188,36,2712.45,2444.6966666666667,267.75333333333333,2712.45,2400.366666666667,312.0833333333333
SBBR,ARR,C100,2025-10-09,205,47,5221.733333333334,4516.53,705.2033333333334,5221.733333333334,4445.833333333333,775.9
SBBR,ARR,C40,2025-10-09,201,51,3144.016666666667,2639.7733333333335,504.24333333333334,3144.016666666667,2587.0533333333333,556.9633333333334
SBBR,ARR,C100,2025-10-10,178,49,4324.466666666666,3895.8133333333335,428.6533333333333,4324.466666666666,3877.9366666666665,446.53000000000003
SBBR,ARR,C40,2025-10-10,184,43,2709,2396.75,312.25,2709,2360.4866666666667,348.5133333333333
SBBR,ARR,C100,2025-10-11,157,27,3783.65,3434,349.65000000000003,3783.65,3412.1766666666667,371.47333333333336
SBBR,ARR,C40,2025-10-11,160,24,2221.4166666666665,2064.68,156.73666666666668,2221.4166666666665,2035.62,185.79666666666668
SBBR,ARR,C100,2025-10-12,161,25,3900.4666666666667,3497.09,403.37666666666667,3900.4666666666667,3469.81,430.6566666666667
SBBR,ARR,C40,2025-10-12,157,29,2305.2166666666667,2055.1266666666666,250.09000000000003,2305.2166666666667,2023.3333333333333,281.8833333333333
SBBR,ARR,C100,2025-10-13,199,30,4924.45,4364.916666666667,559.5333333333333,4924.45,4321.8533333333335,602.5966666666667
SBBR,ARR,C40,2025-10-13,191,38,2788.0333333333333,2490.4933333333333,297.54,2788.0333333333333,2454.3366666666666,333.69666666666666
SBBR,ARR,C100,2025-10-14,207,42,5380.416666666667,4552.126666666667,828.2900000000001,5380.416666666667,4501.14,879.2766666666666
SBBR,ARR,C40,2025-10-14,202,47,3197,2701.653333333333,495.3466666666667,3197,2647.42,549.58
SBBR,ARR,C100,2025-10-15,211,57,5478.783333333334,4575.033333333334,903.75,5478.783333333334,4538.923333333333,939.86
SBBR,ARR,C40,2025-10-15,225,43,3590.883333333333,2896.1066666666666,694.7766666666666,3590.883333333333,2815.89,739.2766666666666
SBBR,ARR,C100,2025-10-16,206,32,5137.15,4505.41,631.74,5137.15,4451.87,685.28
SBBR,ARR,C40,2025-10-16,208,30,3146.016666666667,2666.536666666667,479.47999999999996,3146.016666666667,2617.2666666666664,528.75
SBBR,ARR,C100,2025-10-17,187,42,4446.45,4075.7033333333334,370.74666666666667,4446.45,4058.6433333333334,387.8066666666667
SBBR,ARR,C40,2025-10-17,195,34,2817.366666666667,2495.59,321.77666666666664,2817.366666666667,2455.2566666666667,362.11
SBBR,ARR,C100,2025-10-18,66,109,1698.4333333333334,1424.01,274.42333333333335,1698.4333333333334,1429.7333333333333,268.7
SBBR,ARR,C40,2025-10-18,49,126,777.1166666666667,635.1899999999999,141.92666666666668,777.1166666666667,630.7166666666667,146.4
SBBR,ARR,C100,2025-10-19,0,165,0,0,0,0,0,0
SBBR,ARR,C40,2025-10-19,0,165,0,0,0,0,0,0
SBBR,ARR,C100,2025-10-20,185,48,4629.25,4040.4366666666665,588.8133333333334,4629.25,4023.77,605.48
SBBR,ARR,C40,2025-10-20,189,44,2928.9666666666667,2464.87,464.0966666666667,2928.9666666666667,2429.1966666666667,499.77
